tx_id,tx_size,tx_fee
27746,1165,56169
27747,1003,90861
27748,726,60146
27749,416,59565
27750,1286,52553
27751,1418,95446
27752,1993,77606
27753,1253,97907
27754,845,59796
27755,1480,81645
27756,434,99009
27757,805,72022
27758,1853,1403
27759,456,90985
27760,290,57989
27761,1989,27743
27762,263,65948
27763,1880,94963
27764,1057,70362
27765,1569,74585
27766,1303,7450
27767,1901,61828
27768,1638,25753
27769,816,50435
27770,1197,7939
27771,325,45086
27772,607,10811
27773,463,62350
27774,1283,20200
27775,599,62554
27776,1319,99341
27777,1126,56249
27778,218,69997
27779,284,28848
27780,1825,14649
27781,1603,66512
27782,1879,39145
27783,525,63144
27784,213,75401
27785,1733,96255
27786,492,73024
27787,1666,68042
27788,1018,39020
27789,1467,14816
27790,629,20732
27791,819,72429
27792,1295,55909
27793,1818,44389
27794,1851,13265
27795,1004,38341
27796,511,84691
27797,414,65739
27798,331,64338
27799,1840,46673
27800,752,4350
27801,1264,60258
27802,300,96281
27803,1661,62332
27804,1131,44136
27805,495,57803
27806,1556,5439
27807,1982,58115
27808,1813,50642
27809,355,59949
27810,1727,34632
27811,693,50264
27812,1615,15431
27813,672,23263
27814,1915,12886
27815,1518,56840
27816,1452,18949
27817,1367,50107
27818,1414,97771
27819,1172,5678
27820,1477,85140
27821,1728,3480
27822,813,39779
27823,608,64090
27824,1595,13257
27825,220,19427
27826,918,3805
27827,1922,1907
27828,1002,17631
27829,862,29257
27830,695,38556
27831,1266,20505
27832,614,66303
27833,1336,6408
27834,703,34884
27835,249,54229
27836,1295,45434
27837,1527,9687
27838,1504,98330
27839,211,59527
27840,400,54113
27841,970,59650
27842,911,82760
27843,558,5813
27844,1191,69785
27845,1293,74006
27846,1969,58554
27847,342,4097
27848,390,39176
27849,1424,91895
27850,1682,82869
27851,1550,74501
27852,433,70759
27853,872,26791
27854,1359,52888
27855,1839,30513
27856,624,54531
27857,507,60325
27858,383,95660
27859,439,99125
27860,282,43311
27861,1758,73652
27862,1741,43689
27863,1043,36943
27864,1788,68311
27865,740,9176
27866,1660,80936
27867,228,91841
27868,1667,60318
27869,1553,4560
27870,1726,95062
27871,366,48541
27872,302,29329
27873,1452,45342
27874,665,72739
27875,387,64979
27876,889,94719
27877,1860,31450
27878,1438,50872
27879,463,51645
27880,1695,27446
27881,1657,22735
27882,717,55663
27883,824,33947
27884,1988,35007
27885,853,28528
27886,750,20020
27887,1425,8473
27888,1986,32806
27889,1270,73129
27890,1748,50127
27891,1111,32689
27892,321,40914
27893,1581,35278
27894,1508,44146
27895,1263,80360
27896,1081,6094
27897,745,56349
27898,759,94547
27899,1889,11355
27900,1607,45943
27901,334,42939
27902,348,90849
27903,1347,65179
27904,1741,85384
27905,817,59751
27906,767,31465
27907,1488,78829
27908,1926,2946
27909,526,78555
27910,1727,60925
27911,241,44873
27912,1117,39523
27913,1048,67145
27914,1597,72876
27915,1688,2246
27916,710,46049
27917,1985,50745
27918,1112,63931
27919,1095,87129
27920,290,30349
27921,1959,81584
27922,1183,39719
27923,1935,2951
27924,743,12551
27925,1793,18161
27926,1410,86491
27927,1124,74774
27928,1561,47970
27929,1090,14154
27930,983,61821
27931,822,30662
27932,1760,63270
27933,252,4666
27934,1526,64295
27935,1647,31674
27936,309,1972
27937,1757,82501
27938,392,24163
27939,805,29537
27940,995,86512
27941,1744,75596
27942,1942,23964
27943,1623,81628
27944,1970,67946
27945,1126,29605
27946,1622,11566
27947,1993,30009
27948,778,41293
27949,1552,80551
27950,298,94308
27951,1490,95593
27952,1354,67340
27953,241,83667
27954,1375,99594
27955,1611,8841
27956,713,42497
27957,259,96904
27958,1122,45606
27959,1759,53674
27960,414,58080
27961,454,89135
27962,1213,35137
27963,369,35290
27964,867,18357
27965,1954,32851
27966,891,37001
27967,1325,16419
27968,1460,35613
27969,1449,98102
27970,829,54786
27971,1999,6404
27972,468,72013
27973,1395,44685
27974,575,52694
27975,418,95708
27976,926,21996
27977,566,89422
27978,1744,20411
27979,1958,17660
27980,1661,37017
27981,1004,23172
27982,550,52667
27983,803,35112
27984,1781,43675
27985,1906,72133
27986,1851,50909
27987,1542,91068
27988,1589,64347
27989,1745,55531
27990,1574,82819
27991,765,91493
27992,1853,19294
27993,243,8210
27994,1975,75611
27995,1863,96032
27996,1759,45783
27997,549,19383
27998,788,86573
27999,428,33340
28000,407,4848
28001,1660,83536
28002,922,98530
28003,1698,91456
28004,997,38911
28005,1440,84656
28006,1055,7573
28007,1584,75840
28008,1280,25326
28009,1107,75066
28010,838,48818
28011,1074,8765
28012,1418,55557
28013,1605,17708
28014,679,21083
28015,1716,99474
28016,1762,44275
28017,456,99164
28018,1690,86453
28019,1307,15977
28020,1673,90401
28021,1996,89609
28022,798,77994
28023,1715,70409
28024,789,59502
28025,1351,10591
28026,1734,43139
28027,263,99960
28028,235,65184
28029,1396,28566
28030,1231,7160
28031,1594,49362
28032,1333,42796
28033,1101,27863
28034,1367,29236
28035,369,34626
28036,1543,87311
28037,255,26223
28038,1897,85915
28039,1754,8762
28040,1493,23341
28041,1960,29532
28042,1470,87738
28043,729,82601
28044,539,12073
28045,1832,32549
28046,464,75251
28047,1569,86773
28048,1232,91565
28049,337,89111
28050,1462,33612
28051,517,45619
28052,1891,93607
28053,894,83333
28054,748,25511
28055,243,22366
28056,393,68137
28057,1950,84266
28058,488,72766
28059,284,62962
28060,1444,66008
28061,1265,10160
28062,1960,82570
28063,1929,60567
28064,1614,96435
28065,239,14839
28066,936,14461
28067,522,98166
28068,1270,34052
28069,1571,2700
28070,719,19671
28071,1470,86368
28072,521,68646
28073,1241,81268
28074,204,89941
28075,1205,26391
28076,1717,33598
28077,452,81804
28078,850,79545
28079,1980,37942
28080,535,60805
28081,1571,3247
28082,1377,31856
28083,822,31345
28084,1435,71028
28085,748,22002
28086,326,15939
28087,612,24805
28088,392,53941
28089,1311,82177
28090,296,99373
28091,1017,39502
28092,1106,67012
28093,1493,14463
28094,1602,80355
28095,494,6662
28096,1114,31325
28097,1094,87279
28098,703,59906
28099,1072,72949
28100,930,35843
28101,1021,4650
28102,463,92523
28103,549,44921
28104,1731,34226
28105,1907,34727
28106,955,74713
28107,277,95098
28108,1036,85134
28109,1413,75533
28110,1478,71804
28111,1247,72329
28112,1337,15240
28113,1651,7267
28114,1825,37176
28115,1736,63737
28116,1570,29208
28117,936,52869
28118,1688,84179
28119,1835,51468
28120,1708,70650
28121,672,73688
28122,1532,71986
28123,1869,61983
28124,222,67909
28125,1219,67456
28126,999,66150
28127,969,4285
28128,225,64821
28129,646,93494
28130,271,11139
28131,744,2045
28132,1909,4115
28133,1658,15337
28134,1536,33012
28135,1299,44975
28136,1164,71829
28137,1655,12517
28138,252,36672
28139,546,9009
28140,523,7605
28141,310,76516
28142,1021,50444
28143,1785,99332
28144,1290,67469
28145,1063,89650
28146,921,14887
28147,1850,83826
28148,374,53901
28149,1940,69435
28150,1958,74883
28151,574,42521
28152,744,71162
28153,1817,55156
28154,269,90347
28155,471,60951
28156,1624,53276
28157,1242,22117
28158,1200,90120
28159,1316,97379
28160,698,42223
28161,584,18758
28162,1811,56034
28163,410,35527
28164,1199,19483
28165,1692,65053
28166,1646,35306
28167,1230,70269
28168,683,88481
28169,1387,92185
28170,725,1227
28171,1025,27084
28172,1552,36254
28173,1051,87401
28174,357,67763
28175,420,28778
28176,679,77167
28177,531,92857
28178,1757,71898
28179,916,48809
28180,1432,29549
28181,1091,86268
28182,1793,26261
28183,1945,5574
28184,1753,45976
28185,1560,36039
28186,419,61277
28187,205,88052
28188,877,38081
28189,378,16369
28190,1132,32183
28191,821,42587
28192,372,94640
28193,1952,38319
28194,1187,2802
28195,298,50485
28196,1414,38970
28197,974,90810
28198,214,61496
28199,958,94118
28200,1329,58709
28201,1208,89777
28202,1492,52456
28203,254,62876
28204,1300,28740
28205,658,98784
28206,719,75993
28207,1874,59742
28208,1412,31199
28209,1842,84263
28210,276,51554
28211,1240,53938
28212,1949,90599
28213,265,29202
28214,386,38750
28215,1967,7709
28216,1942,52586
28217,680,14039
28218,1526,71803
28219,1403,13718
28220,1753,74480
28221,911,13770
28222,746,50507
28223,1074,51384
28224,978,5037
28225,569,90306
28226,1593,48749
28227,1736,64457
28228,413,61440
28229,1305,2340
28230,1789,24651
28231,1843,16017
28232,1887,98897
28233,1704,57293
28234,921,86731
28235,609,70821
28236,1281,86822
28237,685,50329
28238,315,39948
28239,597,36068
28240,821,45878
28241,473,49591
28242,633,68126
28243,218,71540
28244,1150,39459
28245,559,22481
28246,1090,2409
28247,1786,42169
28248,664,46545
28249,484,69492
28250,599,19443
28251,1552,79460
28252,1651,47277
28253,668,76989
28254,346,52193
28255,1089,3874
28256,536,31447
28257,1569,9589
28258,730,95852
28259,621,99687
28260,1443,49788
28261,1986,62231
28262,1072,63990
28263,1583,69044
28264,1954,17181
28265,888,51012
28266,1586,98783
28267,698,70136
28268,844,93934
28269,437,55227
28270,534,2674
28271,1256,49719
28272,1972,23093
28273,438,17378
28274,1229,91606
28275,925,57623
28276,763,32045
28277,1720,42718
28278,1087,29391
28279,664,62412
28280,1295,15114
28281,1158,4742
28282,1559,41809
28283,1572,35095
28284,1639,21545
28285,260,85142
28286,265,57054
28287,1996,45111
28288,1357,92803
28289,1873,93301
28290,1015,34876
28291,926,83296
28292,1960,7961
28293,1977,63342
28294,1936,51132
28295,1578,56163
28296,436,54379
28297,298,79119
28298,703,21528
28299,1390,53119
28300,1520,64679
28301,1505,12203
28302,788,49466
28303,1315,88676
28304,837,20782
28305,1448,81456
28306,789,32935
28307,207,88539
28308,793,67576
28309,264,41527
28310,1336,71658
28311,1754,86474
28312,1931,86618
28313,1447,38405
28314,572,81619
28315,492,61624
28316,694,22715
28317,1962,92915
28318,1453,47799
28319,664,46518
28320,1169,65872
28321,1217,86472
28322,1639,31398
28323,1197,94147
28324,223,42964
28325,775,61837
28326,284,80949
28327,404,43311
28328,1678,15593
28329,391,41301
28330,406,22134
28331,1474,21836
28332,1866,64775
28333,1502,80968
28334,1403,15017
28335,1118,14758
28336,925,98684
28337,1207,6789
28338,993,61014
28339,554,87833
28340,571,25009
28341,1028,24564
28342,902,90062
28343,1613,56337
28344,545,86623
28345,1822,37192
28346,1535,2216
28347,223,40725
28348,372,95408
28349,410,74091
28350,1494,5759
28351,1291,47802
28352,1252,51428
28353,1979,99006
28354,1841,92935
28355,936,67454
28356,654,87135
28357,1692,30874
28358,821,93877
28359,1157,33360
28360,344,21865
28361,1379,93720
28362,698,71626
28363,357,78124
28364,1082,53369
28365,1654,90819
28366,262,47023
28367,1363,88269
28368,287,8796
28369,1464,83567
28370,1189,59630
28371,1141,48036
28372,1388,6933
28373,851,3866
28374,432,88030
28375,1983,23060
28376,711,57747
28377,1294,39845
28378,1510,84497
28379,1607,40747
28380,1944,1456
28381,799,51225
28382,1178,33336
28383,415,32543
28384,1088,33708
28385,667,8750
28386,1418,96823
28387,1859,66189
28388,456,43840
28389,2000,3331
28390,1327,20234
28391,580,76075
28392,1969,10970
28393,291,55464
28394,894,59279
28395,1188,82403
28396,507,90926
28397,319,80578
28398,216,46753
28399,819,99964
28400,311,45523
28401,1931,50584
28402,1885,25608
28403,1019,23369
28404,1778,65670
28405,985,89114
28406,1169,50621
28407,1956,53963
28408,1632,88569
28409,1914,5524
28410,792,82523
28411,445,82158
28412,1520,36046
28413,1260,84845
28414,1371,62122
28415,1137,29321
28416,613,64399
28417,1706,8734
28418,1544,98149
28419,1152,75533
28420,304,1622
28421,1554,32866
28422,1830,69726
28423,889,57071
28424,651,67543
28425,601,6262
28426,884,75211
28427,1680,43096
28428,1390,40737
28429,1488,21628
28430,321,49433
28431,414,78218
28432,318,62992
28433,1753,75292
28434,1966,67582
28435,1013,88116
28436,1133,93325
28437,976,78715
28438,1151,78340
28439,553,51579
28440,1140,12589
28441,1978,42728
28442,971,75621
28443,545,85939
28444,494,71831
28445,773,26521
28446,1725,16566
28447,843,94863
28448,604,33225
28449,760,63766
28450,319,69969
28451,343,14932
28452,355,90614
28453,1885,74967
28454,699,62327
28455,1705,54691
28456,1110,8034
28457,1985,76620
28458,580,13449
28459,545,62906
28460,1640,27984
28461,1097,51045
28462,329,46616
28463,765,48068
28464,770,73385
28465,962,14258
28466,1378,46819
28467,1987,52552
28468,918,96661
28469,1706,41844
28470,966,16736
28471,1046,90994
28472,1278,82341
28473,1358,42565
28474,287,50702
28475,731,28545
28476,203,40906
28477,1599,51933
28478,1147,34832
28479,1301,93033
28480,1710,6616
28481,1527,45136
28482,584,81355
28483,1457,4489
28484,1011,37515
28485,1664,73240
28486,1959,37436
28487,1261,3409
28488,442,49669
28489,643,70746
28490,423,69783
28491,1679,73322
28492,1458,76300
28493,1327,36072
28494,1763,92582
28495,262,23939
28496,1994,83798
28497,620,71661
28498,283,18130
28499,1844,47559
28500,364,38994
28501,1100,39529
28502,1697,80396
28503,1304,83614
28504,1419,49278
28505,783,70749
28506,1634,25813
28507,1950,14117
28508,578,33185
28509,554,43684
28510,1353,32889
28511,1836,59658
28512,1086,38217
28513,1269,41606
28514,1735,79830
28515,1695,44895
28516,1664,7622
28517,1518,13480
28518,604,43566
28519,1377,2191
28520,1898,96030
28521,1343,53694
28522,1075,95011
28523,1692,72575
28524,1456,81702
28525,534,87118
28526,1972,78360
28527,1868,47213
28528,1148,31695
28529,1035,64971
28530,602,70774
28531,404,44254
28532,1018,80535
28533,1346,26830
28534,1177,82805
28535,601,16233
28536,1411,78753
28537,1568,36374
28538,1294,18701
28539,1242,45792
28540,1285,29434
28541,1919,2231
28542,1199,73700
28543,266,86106
28544,738,23258
28545,1814,55107
28546,1455,38643
28547,405,1709
28548,1389,29464
28549,478,88125
28550,1055,35751
28551,1173,38465
28552,1734,2725
28553,1455,22925
28554,1175,56650
28555,579,84800
28556,823,9530
28557,459,25179
28558,1526,60934
28559,1825,46070
28560,1497,29027
28561,877,79774
28562,722,49602
28563,1754,9651
28564,1383,15947
28565,598,71563
28566,402,19241
28567,1639,55029
28568,1650,44452
28569,224,36448
28570,876,6150
28571,1589,60578
28572,1297,77771
28573,799,69573
28574,406,82391
28575,1466,95296
28576,388,21238
28577,1564,91091
28578,1285,62686
28579,912,78498
28580,328,80726
28581,1451,52254
28582,1393,58387
28583,1522,97201
28584,1194,18334
28585,1460,2217
28586,979,94519
28587,1780,98808
28588,744,29476
28589,487,37600
28590,1894,36183
28591,459,91178
28592,225,68744
28593,1441,87376
28594,1455,11978
28595,837,80583
28596,296,66751
28597,1140,21235
28598,1084,84664
28599,1674,70873
28600,963,99448
28601,1981,43775
28602,1588,48136
28603,537,10286
28604,1990,49927
28605,645,72898
28606,586,9201
28607,1478,7075
28608,1424,96191
28609,1863,65270
28610,1295,49099
28611,1229,93966
28612,1737,26472
28613,647,11038
28614,725,38314
28615,845,40275
28616,231,28101
28617,1597,66491
28618,279,53068
28619,936,86609
28620,1193,91072
28621,1188,50585
28622,1827,92941
28623,1371,40309
28624,1276,97605
28625,371,25306
28626,1032,73590
28627,1310,51103
28628,1719,10125
28629,585,91038
28630,655,72422
28631,1602,94040
28632,582,28929
28633,1337,85867
28634,1254,91300
28635,1878,4178
28636,1816,89373
28637,264,33699
28638,561,90752
28639,216,81171
28640,1037,53551
28641,1686,94796
28642,1423,20144
28643,1696,51575
28644,827,87721
28645,799,73126
28646,500,16771
28647,1285,8120
28648,293,28223
28649,888,85223
28650,681,1019
28651,1956,22875
28652,868,7410
28653,1334,47106
28654,780,40285
28655,1105,13486
28656,310,96965
28657,1629,15767
28658,1960,67860
28659,1566,95654
28660,643,93673
28661,1953,61097
28662,1895,25663
28663,259,36775
28664,1319,9556
28665,1946,89575
28666,1198,81638
28667,1828,39686
28668,1791,28380
28669,1113,93344
28670,549,87358
28671,474,77170
28672,438,10647
28673,1483,46924
28674,532,19047
28675,761,48103
28676,1693,10927
28677,875,76563
28678,901,66801
28679,913,60062
28680,454,42696
28681,696,44067
28682,1527,85449
28683,332,68315
28684,1280,27278
28685,840,27002
28686,282,43725
28687,1554,16106
28688,299,99269
28689,1826,71512
28690,1962,68281
28691,723,18669
28692,317,46031
28693,1361,32487
28694,393,66355
28695,364,21452
28696,1718,40881
28697,1115,1005
28698,1386,13111
28699,1036,93319
28700,1343,32942
28701,1623,28916
28702,1089,19686
28703,1253,10234
28704,743,4289
28705,629,94342
28706,1414,72087
28707,1772,23039
28708,585,38467
28709,325,75955
28710,741,24195
28711,301,47128
28712,1088,15873
28713,542,26440
28714,1067,53501
28715,1437,98225
28716,1813,8227
28717,208,59243
28718,692,69315
28719,1056,10928
28720,1125,93149
28721,1886,49647
28722,366,14278
28723,385,57632
28724,1623,29043
28725,1501,18131
28726,435,62351
28727,801,62090
28728,1557,7143
28729,1064,30047
28730,888,94789
28731,1216,95999
28732,367,93230
28733,1331,68018
28734,257,94215
28735,330,35572
28736,213,19334
28737,1416,41279
28738,716,14714
28739,965,76922
28740,731,85138
28741,616,60523
28742,1713,6084
28743,1075,88039
28744,438,95799
28745,1404,13091
28746,526,60910
28747,1952,30079
28748,1881,42222
28749,1978,90958
28750,1630,27129
28751,1635,81444
28752,1687,1713
28753,890,44461
28754,1362,31318
28755,218,8780
28756,1822,17499
28757,589,48845
28758,1437,28427
28759,1202,43553
28760,1367,69678
28761,1346,62136
28762,1275,8448
28763,988,25137
28764,643,21867
28765,1656,57519
28766,1151,18354
28767,1409,3285
28768,485,99977
28769,1071,38258
28770,561,56326
28771,720,78357
28772,1477,95494
28773,1774,85521
28774,757,46135
28775,630,44330
28776,1422,10468
28777,1631,47339
28778,1295,1471
28779,1018,99997
28780,992,67639
28781,318,80624
28782,1857,84908
28783,1885,34625
28784,246,3800
28785,1221,78236
28786,1924,35167
28787,1619,2020
28788,1978,20714
28789,1446,52660
28790,343,64541
28791,1293,66479
28792,358,35572
28793,907,54579
28794,822,92898
28795,1683,59404
28796,1831,83793
28797,892,61360
28798,1768,39516
28799,1493,48101
28800,1094,34478
28801,862,41875
28802,1790,59633
28803,1997,62986
28804,1482,49905
28805,907,61306
28806,1695,14682
28807,1491,81058
28808,213,89610
28809,1844,75921
28810,1665,49150
28811,823,84973
28812,857,69371
28813,423,24859
28814,530,75660
28815,777,63565
28816,1245,64096
28817,1854,92054
28818,323,24161
28819,360,75360
28820,1718,86559
28821,864,43295
28822,974,22537
28823,1719,42487
28824,1720,96339
28825,1839,64900
28826,1637,89438
28827,1944,21073
28828,1163,79720
28829,832,59968
28830,940,18668
28831,1523,21301
28832,1958,4465
28833,966,45862
28834,1398,11349
28835,917,23315
28836,1976,85192
28837,539,50081
28838,1087,12038
28839,1637,70271
28840,960,4298
28841,1083,53640
28842,770,40944
